Time(ms),A1
2996,452
2997,421
2998,429
2999,590
3000,659
3001,604
3002,458
3003,663
3004,411
3005,518
3006,689
3007,647
3008,526
3009,474
3010,603
3011,448
3012,478
3013,640
3014,553
3015,673
3016,495
3017,613
3018,693
3019,608
3020,487
3021,663
3022,556
3023,555
3024,538
3025,520
3026,464
3027,506
3028,546
3029,536
3030,561
3031,499
3032,540
3033,482
3034,576
3035,597
3036,511
3037,455
3038,578
3039,585
3040,617
3041,616
3042,519
3043,574
3044,422
3045,612
3046,634
3047,412
3048,500
3049,423
3050,410
3051,672
3052,680
3053,493
3054,600
3055,420
3056,610
3057,539
3058,692
3059,697
3060,500
3061,427
3062,440
3063,545
3064,655
3065,626
3066,635
3067,412
3068,609
3069,628
3070,499
3071,430
3072,415
3073,536
3074,565
3075,499
3076,508
3077,572
3078,636
3079,561
3080,615
3081,663
3082,662
3083,691
3084,673
3085,402
3086,427
3087,548
3088,427
3089,464
3090,420
3091,651
3092,634
3093,626
3094,412
3095,448
3096,517
3097,453
3098,537
3099,452
3100,443
3101,452
3102,473
3103,445
3104,412
3105,564
3106,501
3107,679
3108,657
3109,537
3110,562
3111,510
3112,501
3113,416
3114,667
3115,581
3116,423
3117,428
3118,570
3119,627
3120,587
3121,629
3122,518
3123,555
3124,671
3125,574
3126,503
3127,491
3128,585
3129,682
3130,580
3131,569
3132,586
3133,574
3134,621
3135,632
3136,561
3137,533
3138,623
3139,552
3140,432
3141,454
3142,406
3143,643
3144,525
3145,411
3146,415
3147,607
3148,442
3149,534
3150,627
3151,510
3152,559
3153,663
3154,624
3155,616
3156,444
3157,613
3158,458
3159,531
3160,503
3161,594
3162,556
3163,497
3164,625
3165,604
3166,478
3167,523
3168,617
3169,403
3170,489
3171,503
3172,518
3173,532
3174,495
3175,542
3176,687
3177,427
3178,677
3179,632
3180,416
3181,458
3182,489
3183,598
3184,425
3185,424
3186,666
3187,580
3188,467
3189,448
3190,574
3191,451
3192,501
3193,615
3194,587
3195,456
3196,446
3197,558
3198,573
3199,641
3200,681
3201,640
3202,404
3203,483
3204,647
3205,453
3206,560
3207,625
3208,414
3209,623
3210,460
3211,521
3212,676
3213,445
3214,693
3215,461
3216,485
3217,609
3218,477
3219,601
3220,622
3221,621
3222,402
3223,405
3224,492
3225,407
3226,634
3227,507
3228,560
3229,608
3230,639
3231,449
3232,410
3233,555
3234,469
3235,568
3236,671
3237,467
3238,651
3239,447
3240,583
3241,586
3242,489
3243,538
3244,488
3245,673
3246,418
3247,553
3248,659
3249,507
3250,684
3251,458
3252,524
3253,672
3254,506
3255,698
3256,644
3257,646
3258,407
3259,540
3260,407
3261,493
3262,438
3263,480
3264,586
3265,483
3266,487
3267,641
3268,492
3269,485
3270,443
3271,536
3272,473
3273,435
3274,500
3275,555
3276,654
3277,570
3278,615
3279,569
3280,651
3281,454
3282,490
3283,677
3284,500
3285,554
3286,540
3287,572
3288,409
3289,627
3290,664
3291,647
3292,646
3293,554
3294,433
3295,528
3296,559
3297,488
3298,492
3299,640
3300,516
3301,493
3302,562
3303,498
3304,512
3305,490
3306,605
3307,416
3308,673
3309,572
3310,515
3311,580
3312,490
3313,481
3314,513
3315,656
3316,457
3317,553
3318,515
3319,665
3320,602
3321,440
3322,504
3323,592
3324,677
3325,636
3326,620
3327,467
3328,596
3329,655
3330,538
3331,548
3332,498
3333,475
3334,681
3335,508
3336,587
3337,598
3338,553
3339,439
3340,532
3341,531
3342,678
3343,483
3344,641
3345,515
3346,508
3347,620
3348,440
3349,546
3350,511
3351,502
3352,445
3353,670
3354,594
3355,679
3356,682
3357,439
3358,588
3359,563
3360,423
3361,423
3362,403
3363,689
3364,580
3365,647
3366,515
3367,678
3368,468
3369,653
3370,580
3371,568
3372,648
3373,587
3374,453
3375,537
3376,567
3377,502
3378,484
3379,611
3380,402
3381,578
3382,437
3383,638
3384,568
3385,429
3386,589
3387,424
3388,511
3389,605
3390,584
3391,446
3392,627
3393,438
3394,415
3395,421
3396,612
3397,548
3398,640
3399,671
3400,458
3401,686
3402,601
3403,431
3404,561
3405,654
3406,653
3407,408
3408,538
3409,409
3410,613
3411,672
3412,447
3413,510
3414,552
3415,522
3416,501
3417,640
3418,590
3419,616
3420,450
3421,691
3422,480
3423,487
3424,593
3425,503
3426,670
3427,495
3428,597
3429,400
3430,566
3431,525
3432,480
3433,650
3434,568
3435,472
3436,540
3437,469
3438,661
3439,644
3440,402
3441,462
3442,448
3443,475
3444,574
3445,508
3446,582
3447,591
3448,464
3449,670
3450,499
3451,431
3452,527
3453,442
3454,477
3455,688
3456,669
3457,561
3458,588
3459,646
3460,615
3461,567
3462,592
3463,682
3464,412
3465,639
3466,546
3467,603
3468,479
3469,442
3470,488
3471,547
3472,494
3473,550
3474,401
3475,421
3476,406
3477,605
3478,513
3479,671
3480,482
3481,578
3482,609
3483,523
3484,512
3485,411
3486,525
3487,452
3488,682
3489,539
3490,496
3491,404
3492,456
3493,468
3494,517
3495,458
3496,432
3497,449
3498,418
3499,613
3500,596
3501,446
3502,566
3503,688
3504,540
3505,483
3506,581
3507,478
3508,614
3509,413
3510,614
3511,527
3512,647
3513,428
3514,679
3515,601
3516,456
3517,617
3518,461
3519,556
3520,601
3521,416
3522,405
3523,457
3524,568
3525,481
3526,618
3527,576
3528,603
3529,470
3530,665
3531,497
3532,690
3533,607
3534,401
3535,523
3536,679
3537,473
3538,565
3539,421
3540,553
3541,694
3542,618
3543,556
3544,629
3545,419
3546,440
3547,547
3548,507
3549,483
3550,689
3551,533
3552,606
3553,682
3554,665
3555,472
3556,447
3557,632
3558,499
3559,458
3560,657
3561,464
3562,482
3563,553
3564,665
3565,478
3566,549
3567,447
3568,647
3569,677
3570,497
3571,424
3572,683
3573,467
3574,406
3575,536
3576,563
3577,482
3578,537
3579,472
3580,636
3581,445
3582,505
3583,687
3584,661
3585,575
3586,565
3587,544
3588,682
3589,453
3590,577
3591,643
3592,526
3593,670
3594,531
3595,492
3596,472
3597,647
3598,672
3599,442
3600,440
3601,569
3602,611
3603,567
3604,438
3605,644
3606,550
3607,510
3608,446
3609,462
3610,624
3611,468
3612,698
3613,689
3614,695
3615,602
3616,460
3617,560
3618,415
3619,493
3620,537
3621,437
3622,526
3623,674
3624,563
3625,476
3626,573
3627,490
3628,637
3629,663
3630,578
3631,608
3632,472
3633,506
3634,694
3635,683
3636,581
3637,436
3638,536
3639,455
3640,586
3641,657
3642,457
3643,522
3644,587
3645,629
3646,567
3647,513
3648,651
3649,506
3650,436
3651,491
3652,417
3653,462
3654,549
3655,538
3656,585
3657,584
3658,604
3659,659
3660,613
3661,655
3662,534
3663,460
3664,487
3665,606
3666,528
3667,402
3668,641
3669,520
3670,501
3671,437
3672,532
3673,601
3674,420
3675,641
3676,508
3677,483
3678,482
3679,690
3680,468
3681,528
3682,595
3683,539
3684,682
3685,633
3686,422
3687,552
3688,676
3689,460
3690,451
3691,552
3692,636
3693,431
3694,454
3695,435
3696,509
3697,576
3698,694
3699,496
3700,612
3701,536
3702,405
3703,508
3704,434
3705,438
3706,549
3707,517
3708,660
3709,486
3710,475
3711,613
3712,684
3713,638
3714,564
3715,486
3716,540
3717,559
3718,445
3719,511
3720,444
3721,646
3722,503
3723,484
3724,533
3725,507
3726,417
3727,493
3728,549
3729,645
3730,688
3731,608
3732,525
3733,634
3734,521
3735,537
3736,514
3737,561
3738,600
3739,633
3740,427
3741,410
3742,605
3743,566
3744,646
3745,446
3746,645
3747,526
3748,546
3749,517
3750,551
3751,471
3752,536
3753,574
3754,688
3755,418
3756,594
3757,574
3758,540
3759,645
3760,492
3761,638
3762,604
3763,447
3764,644
3765,694
3766,527
3767,681
3768,416
3769,470
3770,668
3771,681
3772,406
3773,502
3774,592
3775,640
3776,461
3777,416
3778,570
3779,424
3780,650
3781,652
3782,606
3783,428
3784,516
3785,681
3786,543
3787,424
3788,555
3789,472
3790,519
3791,492
3792,485
3793,517
3794,632
3795,598
3796,605
3797,546
3798,670
3799,538
3800,580
3801,429
3802,456
3803,631
3804,545
3805,447
3806,593
3807,623
3808,535
3809,421
3810,405
3811,603
3812,638
3813,584
3814,691
3815,619
3816,515
3817,448
3818,572
3819,481
3820,444
3821,419
3822,620
3823,522
3824,633
3825,620
3826,402
3827,581
3828,605
3829,439
3830,458
3831,461
3832,531
3833,459
3834,521
3835,506
3836,495
3837,634
3838,461
3839,655
3840,448
3841,558
3842,523
3843,606
3844,447
3845,535
3846,600
3847,649
3848,694
3849,608
3850,610
3851,591
3852,443
3853,428
3854,458
3855,470
3856,491
3857,664
3858,619
3859,614
3860,676
3861,463
3862,691
3863,644
3864,461
3865,569
3866,668
3867,666
3868,453
3869,415
3870,407
3871,503
3872,458
3873,439
3874,636
3875,493
3876,621
3877,603
3878,537
3879,699
3880,606
3881,480
3882,617
3883,401
3884,577
3885,678
3886,545
3887,623
3888,461
3889,693
3890,638
3891,594
3892,565
3893,621
3894,460
3895,528
3896,572
3897,555
3898,509
3899,668
3900,677
3901,473
3902,606
3903,678
3904,603
3905,560
3906,427
3907,656
3908,564
3909,462
3910,421
3911,469
3912,495
3913,562
3914,478
3915,404
3916,519
3917,577
3918,575
3919,616
3920,455
3921,586
3922,631
3923,654
3924,503
3925,476
3926,629
3927,657
3928,663
3929,581
3930,655
3931,437
3932,575
3933,426
3934,675
3935,539
3936,698
3937,686
3938,490
3939,460
3940,562
3941,542
3942,652
3943,668
3944,690
3945,586
3946,690
3947,485
3948,565
3949,513
3950,582
3951,606
3952,655
3953,634
3954,402
3955,607
3956,596
3957,524
3958,537
3959,424
3960,467
3961,460
3962,428
3963,418
3964,570
3965,473
3966,460
3967,552
3968,675
3969,447
3970,610
3971,538
3972,509
3973,582
3974,427
3975,596
3976,590
3977,450
3978,548
3979,667
3980,449
3981,645
3982,512
3983,569
3984,565
3985,413
3986,602
3987,687
3988,588
3989,554
3990,454
3991,581
3992,609
3993,474
3994,676
3995,532
3996,458
3997,581
3998,463
3999,659
4000,592
4001,542
4002,503
4003,613
4004,641
4005,608
4006,492
4007,541
4008,511
4009,458
4010,442
4011,606
4012,667
4013,695
4014,517
4015,419
4016,621
4017,565
4018,530
4019,555
4020,583
4021,489
4022,493
4023,412
4024,692
4025,629
4026,691
4027,425
4028,474
4029,698
4030,549
4031,547
4032,407
4033,428
4034,695
4035,608
4036,527
4037,515
4038,543
4039,634
4040,406
4041,444
4042,638
4043,554
4044,580
4045,614
4046,487
4047,655
4048,472
4049,578
4050,611
4051,692
4052,633
4053,638
4054,622
4055,518
4056,663
4057,606
4058,494
4059,621
4060,675
4061,630
4062,518
4063,667
4064,672
4065,463
4066,697
4067,410
4068,497
4069,470
4070,457
4071,689
4072,650
4073,675
4074,449
4075,615
4076,451
4077,670
4078,483
4079,692
4080,525
4081,695
4082,471
4083,695
4084,635
4085,455
4086,509
4087,591
4088,492
4089,455
4090,459
4091,537
4092,438
4093,427
4094,448
4095,524
4096,412
4097,435
4098,500
4099,681
4100,485
4101,403
4102,622
4103,565
4104,677
4105,529
4106,430
4107,410
4108,495
4109,589
4110,591
4111,665
4112,527
4113,637
4114,511
4115,544
4116,464
4117,646
4118,622
4119,505
4120,580
4121,583
4122,625
4123,664
4124,677
4125,488
4126,575
4127,417
4128,505
4129,670
4130,566
4131,412
4132,431
4133,439
4134,547
4135,617
4136,618
4137,481
4138,607
4139,600
4140,437
4141,610
4142,648
4143,626
4144,447
4145,417
4146,694
4147,595
4148,586
4149,623
4150,628
4151,476
4152,587
4153,669
4154,494
4155,531
4156,438
4157,471
4158,680
4159,559
4160,586
4161,590
4162,519
4163,619
4164,452
4165,621
4166,530
4167,636
4168,645
4169,625
4170,607
4171,495
4172,599
4173,646
4174,471
4175,584
4176,405
4177,605
4178,431
4179,498
4180,655
4181,586
4182,475
4183,576
4184,686
4185,654
4186,589
4187,526
4188,686
4189,653
4190,612
4191,649
4192,483
4193,412
4194,444
4195,526
4196,513
4197,675
4198,604
4199,672
4200,457
4201,618
4202,508
4203,678
4204,573
4205,663
4206,510
4207,586
4208,668
4209,628
4210,555
4211,588
4212,671
4213,401
4214,645
4215,609
4216,685
4217,412
4218,495
4219,620
4220,637
4221,493
4222,668
4223,570
4224,493
4225,548
4226,511
4227,454
4228,515
4229,542
4230,600
4231,579
4232,601
4233,452
4234,579
4235,536
4236,581
4237,400
4238,443
4239,626
4240,497
4241,607
4242,664
4243,687
4244,670
4245,539
4246,636
4247,471
4248,554
4249,589
4250,667
4251,506
4252,631
4253,441
4254,589
4255,538
4256,502
4257,570
4258,672
4259,620
4260,612
4261,455
4262,501
4263,591
4264,599
4265,632
4266,626
4267,538
4268,548
4269,514
4270,462
4271,503
4272,555
4273,672
4274,405
4275,546
4276,583
4277,427
4278,437
4279,518
4280,692
4281,643
4282,467
4283,613
4284,617
4285,576
4286,698
4287,563
4288,457
4289,668
4290,457
4291,687
4292,504
4293,627
4294,646
4295,587
4296,482
4297,585
4298,651
4299,637
4300,583
4301,683
4302,609
4303,695
4304,496
4305,607
4306,536
4307,583
4308,475
4309,686
4310,541
4311,636
4312,424
4313,689
4314,466
4315,649
4316,517
4317,472
4318,681
4319,409
4320,610
4321,551
4322,404
4323,594
4324,682
4325,512
4326,670
4327,562
4328,504
4329,580
4330,443
4331,681
4332,574
4333,561
4334,539
4335,531
4336,486
4337,575
4338,582
4339,528
4340,645
4341,488
4342,465
4343,557
4344,548
4345,515
4346,613
4347,693
4348,652
4349,542
4350,649
4351,424
4352,676
4353,469
4354,512
4355,511
4356,490
4357,417
4358,548
4359,626
4360,613
4361,550
4362,591
4363,439
4364,641
4365,537
4366,579
4367,599
4368,602
4369,460
4370,591
4371,404
4372,636
4373,580
4374,436
4375,455
4376,636
4377,596
4378,472
4379,458
4380,639
4381,401
4382,587
4383,429
4384,666
4385,507
4386,489
4387,604
4388,619
4389,493
4390,502
4391,622
4392,585
4393,583
4394,561
4395,646
4396,430
4397,451
4398,475
4399,677
4400,439
4401,500
4402,510
4403,648
4404,590
4405,581
4406,608
4407,421
4408,565
4409,498
4410,607
4411,407
4412,589
4413,574
4414,672
4415,416
4416,489
4417,540
4418,544
4419,565
4420,477
4421,661
4422,562
4423,413
4424,638
4425,471
4426,542
4427,682
4428,668
4429,640
4430,644
4431,562
4432,459
4433,405
4434,596
4435,457
4436,616
4437,425
4438,404
4439,419
4440,597
4441,458
4442,641
4443,545
4444,672
4445,648
4446,413
4447,412
4448,443
4449,418
4450,462
4451,638
4452,499
4453,562
4454,521
4455,443
4456,544
4457,449
4458,464
4459,687
4460,563
4461,540
4462,527
4463,638
4464,695
4465,586
4466,607
4467,619
4468,589
4469,683
4470,636
4471,593
4472,686
4473,658
4474,645
4475,535
4476,679
4477,670
4478,570
4479,558
4480,600
4481,444
4482,663
4483,470
4484,502
4485,524
4486,685
4487,629
4488,545
4489,596
4490,620
4491,459
4492,497
4493,570
4494,572
4495,550
4496,521
4497,507
4498,403
4499,492
4500,405
4501,687
4502,505
4503,545
4504,670
4505,495
4506,628
4507,601
4508,611
4509,405
4510,511
4511,505
4512,538
4513,698
4514,495
4515,696
4516,613
4517,690
4518,421
4519,592
4520,549
4521,646
4522,666
4523,650
4524,402
4525,475
4526,486
4527,669
4528,624
4529,417
4530,512
4531,650
4532,632
4533,678
4534,601
4535,482
4536,524
4537,574
4538,468
4539,446
4540,655
4541,614
4542,429
4543,680
4544,636
4545,647
4546,424
4547,473
4548,605
4549,493
4550,526
4551,424
4552,515
4553,447
4554,625
4555,665
4556,498
4557,410
4558,484
4559,613
4560,572
4561,608
4562,463
4563,657
4564,520
4565,697
4566,453
4567,671
4568,640
4569,642
4570,417
4571,586
4572,543
4573,661
4574,638
4575,697
4576,475
4577,587
4578,645
4579,529
4580,682
4581,478
4582,471
4583,662
4584,590
4585,462
4586,411
4587,540
4588,653
4589,442
4590,416
4591,462
4592,652
4593,691
4594,407
4595,489
4596,607
4597,691
4598,683
4599,517
4600,574
4601,475
4602,500
4603,550
4604,669
4605,470
4606,579
4607,523
4608,692
4609,684
4610,594
4611,627
4612,674
4613,505
4614,420
4615,463
4616,564
4617,426
4618,684
4619,547
4620,680
4621,563
4622,623
4623,671
4624,545
4625,429
4626,444
4627,674
4628,433
4629,540
4630,620
4631,421
4632,579
4633,630
4634,437
4635,469
4636,515
4637,638
4638,547
4639,408
4640,687
4641,449
4642,404
4643,525
4644,474
4645,564
4646,677
4647,699
4648,689
4649,476
4650,697
4651,536
4652,505
4653,494
4654,534
4655,467
4656,546
4657,558
4658,562
4659,588
4660,494
4661,580
4662,687
4663,586
4664,537
4665,529
4666,593
4667,672
4668,543
4669,415
4670,644
4671,506
4672,487
4673,528
4674,403
4675,494
4676,608
4677,624
4678,446
4679,580
4680,505
4681,598
4682,505
4683,679
4684,659
4685,507
4686,418
4687,695
4688,570
4689,594
4690,411
4691,594
4692,682
4693,581
4694,543
4695,581
4696,429
4697,483
4698,565
4699,683
4700,680
4701,495
4702,665
4703,697
4704,695
4705,624
4706,441
4707,645
4708,607
4709,636
4710,421
4711,584
4712,641
4713,682
4714,440
4715,561
4716,559
4717,488
4718,411
4719,472
4720,475
4721,600
4722,409
4723,625
4724,575
4725,675
4726,438
4727,459
4728,465
4729,523
4730,563
4731,558
4732,456
4733,477
4734,593
4735,684
4736,414
4737,411
4738,500
4739,555
4740,524
4741,679
4742,509
4743,545
4744,615
4745,561
4746,527
4747,549
4748,435
4749,572
4750,421
4751,605
4752,526
4753,616
4754,495
4755,563
4756,547
4757,417
4758,693
4759,594
4760,550
4761,522
4762,586
4763,548
4764,503
4765,642
4766,630
4767,605
4768,597
4769,486
4770,541
4771,598
4772,445
4773,687
4774,414
4775,443
4776,568
4777,443
4778,497
4779,660
4780,508
4781,682
4782,503
4783,655
4784,605
4785,442
4786,644
4787,686
4788,672
4789,482
4790,509
4791,589
4792,687
4793,650
4794,611
4795,690
4796,532
4797,600
4798,684
4799,494
4800,677
4801,618
4802,488
4803,471
4804,646
4805,528
4806,611
4807,495
4808,474
4809,453
4810,453
4811,617
4812,415
4813,498
4814,419
4815,445
4816,592
4817,457
4818,510
4819,528
4820,593
4821,407
4822,428
4823,511
4824,560
4825,530
4826,587
4827,562
4828,596
4829,603
4830,611
4831,508
4832,675
4833,472
4834,566
4835,659
4836,642
4837,674
4838,501
4839,572
4840,570
4841,540
4842,587
4843,485
4844,451
4845,510
4846,442
4847,610
4848,599
4849,697
4850,639
4851,514
4852,425
4853,698
4854,476
4855,536
4856,419
4857,610
4858,639
4859,438
4860,667
4861,606
4862,666
4863,553
4864,441
4865,410
4866,693
4867,497
4868,674
4869,629
4870,619
4871,464
4872,631
4873,451
4874,662
4875,666
4876,553
4877,539
4878,450
4879,516
4880,445
4881,487
4882,607
4883,668
4884,488
4885,517
4886,453
4887,515
4888,517
4889,659
4890,474
4891,406
4892,521
4893,410
4894,614
4895,678
4896,427
4897,634
4898,425
4899,453
4900,428
4901,563
4902,669
4903,434
4904,685
4905,672
4906,607
4907,637
4908,492
4909,572
4910,478
4911,509
4912,616
4913,505
4914,446
4915,580
4916,463
4917,645
4918,643
4919,486
4920,616
4921,406
4922,677
4923,609
4924,568
4925,537
4926,629
4927,560
4928,400
4929,635
4930,587
4931,403
4932,531
4933,617
4934,659
4935,400
4936,470
4937,577
4938,588
4939,690
4940,407
4941,652
4942,691
4943,643
4944,522
4945,698
4946,682
4947,431
4948,545
4949,555
4950,415
4951,446
4952,650
4953,586
4954,430
4955,659
4956,416
4957,438
4958,438
4959,531
4960,429
4961,557
4962,677
4963,602
4964,465
4965,507
4966,667
4967,621
4968,691
4969,417
4970,489
4971,580
4972,654
4973,652
4974,656
4975,486
4976,489
4977,636
4978,469
4979,443
4980,599
4981,551
4982,485
4983,418
4984,500
4985,494
4986,653
4987,429
4988,648
4989,432
4990,628
4991,411
4992,517
4993,554
4994,645
4995,646
4996,428
4997,560
4998,634
4999,589
5000,516
5001,670
5002,657
5003,579
5004,571
5005,673
5006,658
5007,534
5008,570
5009,609
5010,635
5011,585
5012,494
5013,410
5014,467
5015,609
5016,595
5017,497
5018,492
5019,421
5020,571
5021,533
5022,424
5023,584
5024,484
5025,454
5026,650
5027,543
5028,566
5029,623
5030,619
5031,578
5032,518
5033,664
5034,549
5035,614
5036,596
5037,441
5038,452
5039,650
5040,694
5041,670
5042,522
5043,665
5044,428
5045,434
5046,405
5047,510
5048,693
5049,476
5050,546
5051,466
5052,407
5053,521
5054,574
5055,578
5056,484
5057,444
5058,535
5059,415
5060,594
5061,408
5062,414
5063,501
5064,625
5065,677
5066,512
5067,400
5068,665
5069,607
5070,509
5071,599
5072,411
5073,587
5074,553
5075,678
5076,570
5077,533
5078,424
5079,417
5080,589
5081,540
5082,442
5083,683
5084,545
5085,491
5086,578
5087,455
5088,554
5089,559
5090,510
5091,536
5092,631
5093,619
5094,467
5095,648
5096,405
5097,679
5098,493
5099,668
5100,596
5101,424
5102,547
5103,517
5104,465
5105,574
5106,475
5107,513
5108,510
5109,648
5110,602
5111,546
5112,434
5113,425
5114,637
5115,413
5116,444
5117,615
5118,632
5119,592
5120,450
5121,613
